x_mean,y_mean,z_mean,x_std,y_std,z_std,x_aad,y_aad,z_aad,x_min,y_min,z_min,x_max,y_max,z_max,x_maxmin_diff,y_maxmin_diff,z_maxmin_diff,x_median,y_median,z_median,x_mad,y_mad,z_mad,x_IQR,y_IQR,z_IQR,x_neg_count,y_neg_count,z_neg_count,x_pos_count,y_pos_count,z_pos_count,x_above_mean,y_above_mean,z_above_mean,x_peak_count,y_peak_count,z_peak_count,x_skewness,y_skewness,z_skewness,x_kurtosis,y_kurtosis,z_kurtosis,x_energy,y_energy,z_energy,avg_result_accl,sma,x_mean_fft,y_mean_fft,z_mean_fft,x_std_fft,y_std_fft,z_std_fft,x_aad_fft,y_aad_fft,z_aad_fft,x_min_fft,y_min_fft,z_min_fft,x_max_fft,y_max_fft,z_max_fft,x_maxmin_diff_fft,y_maxmin_diff_fft,z_maxmin_diff_fft,x_median_fft,y_median_fft,z_median_fft,x_mad_fft,y_mad_fft,z_mad_fft,x_IQR_fft,y_IQR_fft,z_IQR_fft,x_above_mean_fft,y_above_mean_fft,z_above_mean_fft,x_peak_count_fft,y_peak_count_fft,z_peak_count_fft,x_skewness_fft,y_skewness_fft,z_skewness_fft,x_kurtosis_fft,y_kurtosis_fft,z_kurtosis_fft,x_energy_fft,y_energy_fft,z_energy_fft,avg_result_accl_fft,sma_fft
4.500000000000001e-05,-0.00041624999999999995,0.0026225,0.0019337075787202156,0.002074574881150353,0.004258666898220616,0.0015359999999999998,0.001457875,0.0028413125,-0.005,-0.0071,-0.0151,0.0035,0.0051,0.0181,0.0085,0.0122,0.0332,0.0004,-0.0003,0.0034,0.0012000000000000001,0.0009,0.0015,0.002525,0.001725,0.0038,31,47,12,48,29,67,48,44,51,24,22,30,-0.6707857096596443,-0.3403184320777264,-0.5079971854957472,-0.09359378472398783,1.5770324108730298,4.847386687673048,3.74125e-06,4.477125e-06,2.501375e-05,0.0049666818680676305,0.007021250000000001,0.016725946221556518,0.01718455831961519,0.02225529579875626,0.008784287991023852,0.008830567837085709,0.015555459060676118,0.006939552225818127,0.007104627536003204,0.012149676605638622,0.002425972924225701,0.005221058149460493,0.004943909779136175,0.03546708861453855,0.03573771008461249,0.06892782850028388,0.03304111569031285,0.030516651935151996,0.06398391872114771,0.017418898604861215,0.016023109334670396,0.01548260143117876,0.005970091278851421,0.006025584257165956,0.006665748377937942,0.009260006035617762,0.010321791775821869,0.0168609585043715,13,12,9,6,4,6,0.34715282822901494,0.7154715819875557,1.367741140726619,-0.42243748724510466,-0.4531657965502518,1.3823096772988688,0.00035692099251564654,0.0003732879729656283,0.0007372704976785087,0.035190069430597506,0.05616580033992797
0.00041125,-0.0002625,0.00042374999999999976,0.002747225589117137,0.0027173689020815704,0.005609417165579683,0.00190540625,0.00208,0.004073875,-0.0077,-0.0071,-0.0157,0.0104,0.0069,0.0181,0.018099999999999998,0.014,0.0338,0.0005499999999999999,-0.00025,0.0008,0.0013,0.00165,0.00315,0.002525,0.003,0.006175,27,44,32,51,33,47,43,40,44,21,22,28,0.4772424176807838,-0.0710735849046566,-0.09764226346040952,2.898529048834317,0.08973011478093129,1.7065089997259548,7.716375000000001e-06,7.4530000000000005e-06,3.1645125e-05,0.005597348611937067,0.008215,0.024811693188924195,0.02376521858364946,0.0446450311012391,0.0130614896081717,0.013899638667280695,0.019107596408365585,0.010186842844533443,0.010620360787597483,0.014295524404113795,0.005267644288496603,0.0012776265895672787,0.01178347206925999,0.056427598503528374,0.058878179319676656,0.09415628528302797,0.05115995421503177,0.057600552730109375,0.08237281321376798,0.02464619460512876,0.019534860437578915,0.042580051450011536,0.008981722496963055,0.007476378293911413,0.008742062809741935,0.0182871237222708,0.014078518903226086,0.022548980444782533,11,10,9,7,9,7,0.5149520602454031,1.118514383050717,0.5138174063765115,-0.020613693677953737,0.7316508584418289,0.20505332925040864,0.0007862226296856846,0.0007579855694096021,0.002358279042535592,0.05954092062712804,0.09322194287381275
-0.0032175000000000007,-0.00013500000000000006,-0.00091875,0.019370562556363716,0.010636071878282884,0.013242772498140258,0.008506062500000001,0.004953375,0.006795781249999999,-0.1077,-0.0632,-0.0526,0.0104,0.0345,0.055999999999999994,0.11810000000000001,0.09770000000000001,0.1086,0.0008,-0.0001,-0.00115,0.0017000000000000001,0.0023,0.0026,0.003275,0.004675,0.0052,27,41,47,51,38,33,71,41,39,22,21,25,-4.280005174532776,-2.09658426383292,0.3624126910980089,17.790075180116787,16.454669305650402,8.362511515282264,0.000385571,0.00011314425,0.00017621512499999998,0.012832581055810224,0.018521249999999996,0.18749028532244463,0.1010113003129635,0.1174915587544929,0.10974071716908393,0.05424123184204672,0.07242372165279505,0.10166762085731978,0.04687324491596632,0.058924802445379905,0.04384738216055242,0.0317236082975142,0.014361277008888408,0.35341469124009467,0.21336767922370373,0.2882522600724047,0.3095673090795422,0.18164407092618953,0.2738909830635163,0.1687244371005024,0.09670308306697101,0.10324732442053884,0.10301616050744906,0.04645379606074652,0.05276669976846112,0.217208544584573,0.09110517695579834,0.09788599074562723,11,11,10,6,6,8,0.17680757762033084,0.4664259331214148,0.7592634501737507,-1.6020761964216736,-1.090252900987661,-0.3437642031070789,0.04719563209507658,0.013145394022658366,0.019049461836601993,0.252829391574554,0.4059931443899011
0.0016687500000000007,0.0083025,-0.00910625,0.09799107560608517,0.07711868608677147,0.07856930753123322,0.047960312500000005,0.04604875,0.040949062499999994,-0.2173,-0.254,-0.2793,0.4146,0.172,0.3387,0.6319,0.426,0.618,0.0017,0.0005499999999999999,-0.003,0.0028,0.0048000000000000004,0.00565,0.0055000000000000005,0.013024999999999998,0.012825000000000001,27,37,55,52,43,25,42,20,58,19,17,23,1.5067761478672215,-0.5447944625194987,0.48362937308966353,5.876975513052219,2.2397163769847994,6.716699582948886,0.009605035625,0.006016223249999999,0.006256059875,0.08817826557279405,0.1312825,0.7711942996730039,0.5827704309235802,0.7935520291506242,0.7916271177673296,0.6451625339844183,0.3622949355756049,0.6068186186818074,0.5096462553563358,0.3071337715333889,0.051070782665098756,0.024041630560342593,0.32555778284618075,3.039916123281467,2.2820565122845444,1.508180651552914,2.9888453406163684,2.258014881724202,1.182622868706733,0.41981845562638953,0.3037676987074654,0.7760264117334745,0.3094843167802672,0.24381339133454033,0.28193362292849933,0.8998141166053244,0.6774171520314328,0.5562354368660318,9,8,12,7,6,5,1.5335924853555682,1.4202183426000348,0.4854977749121841,1.6577556269829365,0.8890010151485352,-0.8641776433139285,1.2214141414327444,0.7558560704160512,0.7609824433128047,1.354084054640132,2.1475167597472082
-0.01620125,0.007329999999999999,-0.0060775000000000004,0.12082127140300047,0.08582515860748524,0.08259739852894883,0.07627915625000001,0.05703975,0.047002999999999996,-0.38299999999999995,-0.254,-0.2793,0.4146,0.2781,0.3387,0.7976,0.5321,0.618,0.0018,-0.0005,-0.00315,0.028900000000000002,0.02525,0.02365,0.06079999999999999,0.045625,0.04505,34,41,51,46,39,29,53,27,48,15,16,19,0.36854849305594334,-0.014734761920167998,0.4770893480340387,3.309294786308329,1.6826185345846083,5.268633395512147,0.014860260125,0.00741968675,0.00685926625,0.11772803027642051,0.17443375,0.9743579281649376,0.725671697216893,0.8287924357488177,0.9403379795815565,0.6087954433401876,0.37841033136839425,0.7058379879457803,0.47416274277443604,0.29198521563468904,0.0810938345375281,0.09271919767344511,0.10544963795098773,3.746170331544654,2.224899411617195,1.745202104716529,3.665076497007126,2.1321802139437502,1.6397524667655412,0.649342255742572,0.43969805414654567,0.7718005800558282,0.3894200597905876,0.2534684297331034,0.19278401642544396,0.8419538718450753,0.6574884917934055,0.3525085765303957,10,7,10,7,7,5,1.4740394882594792,1.2563903519794917,0.6712176954159653,1.4147398152886232,0.5187840964417947,0.3029727942681366,1.8336088880213937,0.8972313039734217,0.830091280440796,1.60341705486126,2.5288220611306484
-0.019253749999999997,0.0123775,-0.015202499999999999,0.12527421516791673,0.09153782001855845,0.11276447354441911,0.083562375,0.0678971875,0.06726275000000001,-0.38299999999999995,-0.254,-0.4806,0.4146,0.2781,0.3387,0.7976,0.5321,0.8193,-0.0039,-0.00195,-0.0109,0.0412,0.035949999999999996,0.034,0.09775,0.09090000000000001,0.05825,42,40,44,38,39,36,52,35,44,13,17,15,0.32870399534527434,-0.03265732381696861,-1.0436653482903582,2.601253291398862,0.8530139613533376,5.360052216026739,0.016064335875,0.008532375,0.0129469425,0.14355595200738902,0.21553375,1.0038375822300618,0.7611953506656702,1.1031588475776308,0.9812594414864431,0.6620146904548175,0.5964658671726581,0.7414772864177352,0.48003658947981004,0.47233825232211907,0.07786022382370056,0.0586538913315469,0.4088870029171416,4.1786670097568255,2.9897932567405676,2.788576712510227,4.100806785933125,2.9311393654090208,2.3796897095930856,0.654628675789345,0.5461139138525365,1.0042085840447685,0.37013534939759396,0.3225314095949071,0.38407375173902425,0.9955824163870814,0.6355228621580564,0.757261898509705,8,8,12,8,6,9,1.6949894385978415,1.7975745836995958,1.076291394263378,2.55085275422348,3.112493791669798,0.6454581154951571,1.970559983003782,1.0176818122530205,1.5727309736908375,1.8497250319420637,2.8681917804733628
-0.02435,0.02216125,0.006217500000000001,0.10265919345095206,0.09695313493352085,0.1845122148903698,0.07433875,0.0687835,0.10540868749999999,-0.38299999999999995,-0.2174,-0.7809,0.1837,0.3249,0.4531,0.5667,0.5423,1.234,-0.007549999999999999,0.00065,0.00985,0.04405,0.037599999999999995,0.0344,0.09462500000000001,0.08545,0.066125,46,39,34,34,40,46,49,32,43,17,21,15,-0.9072737562710552,0.9317526729617069,-1.4165177676903533,1.6217559235164627,1.8846830044557503,4.873809575293206,0.011131832500000001,0.009891031375,0.03408341475,0.16827057674785245,0.24532625,0.9144954335334005,0.8755304470230356,1.698960258742332,0.6686947404140395,0.5284971502950855,1.1059081463031541,0.5103571471311205,0.3725073657299097,0.9213791049919258,0.02201913595106994,0.11491968612456649,0.32356184960269363,2.91501696948628,2.782029531318279,4.1715299466906695,2.8929978335352105,2.6671098451937123,3.8479680970879757,0.676665154553659,0.7770830617326783,1.4112297523090056,0.2261890250361261,0.22103523026772232,0.6917656482399399,0.49800491853578965,0.4326066027871085,1.4060361777510266,8,8,11,8,5,5,1.423372338616025,1.904217523361343,0.8117777311596422,1.4200989629031548,4.401972469734062,-0.304573489551935,1.2834545538108417,1.045862801534383,4.109498788845491,2.2481263783135508,3.4889861392987687
0.007093750000000001,0.01461625,-0.0006550000000000014,0.07175165563203054,0.0971771686711313,0.1873417091173239,0.0500378125,0.0642853125,0.10797712500000001,-0.203,-0.2802,-0.7809,0.1837,0.3249,0.4531,0.38670000000000004,0.6051,1.234,0.00165,0.0004,0.00215,0.0299,0.0315,0.0311,0.0472,0.0619,0.064925,38,39,35,42,40,45,34,30,47,20,22,15,-0.13997855802778336,0.5202947535037336,-1.2379453218486953,1.0343868848552837,2.5273352550187367,4.2554743091813245,0.005198621375,0.009657036875,0.035097345,0.15078726297169726,0.2192825,0.6763156094895431,0.7860348396202292,1.5317820927601198,0.3789084965765545,0.6909427231422696,1.3990734835222425,0.27498640006783787,0.5044617136376951,1.111254853878328,0.05966602261570546,0.12256602838231452,0.015695370918609484,1.7964586553714472,2.8561725252524495,4.7640806417518995,1.7367926327557417,2.733606496870135,4.74838527083329,0.6506278672053782,0.5646886732670554,1.0481856862306904,0.21462434465972557,0.31059789316215436,0.7653619591249998,0.4619078964937359,0.5878942520427757,1.4573688828448648,11,9,10,7,5,6,1.1350905291983435,1.5631821163501132,1.1051892353047896,1.5936459352329804,1.6770267659219629,0.09990836524169033,0.600974452417117,1.0952526157600546,4.303762991995636,2.0387589441280136,2.9941325418698925
0.0035924999999999985,0.016647500000000003,-1.1250000000000148e-05,0.07071836885668391,0.09567163892058085,0.1868476899735116,0.044594875,0.060881375,0.10153434374999999,-0.203,-0.2802,-0.7809,0.1837,0.3249,0.4531,0.38670000000000004,0.6051,1.234,-5e-05,5e-05,0.0021,0.0062,0.004149999999999999,0.00635,0.026250000000000002,0.037775,0.01325,40,39,29,39,40,51,26,22,51,18,23,18,-0.004053050400607643,0.49783877992105885,-1.258191919655603,1.2550331734840956,2.8297260221071188,4.349643639279597,0.00501399375,0.00943020175,0.034912059375,0.13859365181452704,0.19981375,0.6749244461376958,0.7856686383579212,1.5203676503495822,0.3562808868978157,0.6681746310589949,1.4030857317470493,0.2675945370392163,0.4912871389119633,1.1252247031755318,0.032477383564332364,0.10518738611320928,0.09425840094804008,1.5631681986433101,2.4719211126107896,4.761810877363348,1.5306908150789778,2.3667337264975803,4.667552476415308,0.6495255253906493,0.6106514031067262,0.9835814065434131,0.20486151853054546,0.31539755853156926,0.6909396013700864,0.39302100954458297,0.5975603393703195,1.602600914796404,11,9,10,5,5,6,0.830686749496883,1.3741365453499956,1.0716340968963283,0.6311432369476959,0.9162306577509041,0.04492871155013267,0.5824590783629696,1.0637325468900138,4.280167362861662,2.0277952093163485,2.9809607348451985
0.00858625,0.00439875,0.010175,0.03983538233703173,0.06000604239105842,0.08556189499420873,0.021814468750000003,0.02371021875,0.04227625,-0.1079,-0.2802,-0.2235,0.1837,0.2905,0.3307,0.29159999999999997,0.5707,0.5542,-0.00015000000000000001,0.0,0.00185,0.0036,0.0014,0.0052499999999999995,0.007125,0.00285,0.009075,41,39,30,37,39,50,13,7,14,23,24,24,2.127272908421494,0.6716250841507796,1.3767397574444826,7.808095265508825,12.400762998727018,5.411888258734313,0.001660581375,0.003620074125,0.0074243685,0.05263568506201943,0.07811499999999999,0.3234985269493577,0.5326839389675342,0.844872736830887,0.18768633444312327,0.2921917287710164,0.3791650002682703,0.1547983887570194,0.22791463265239897,0.3238608705853717,0.11234898914116126,0.0710673681957378,0.07053393482929489,0.7711376748935961,1.182255694143106,1.5916311754075718,0.6587886857524348,1.111188325947368,1.521097240578277,0.28591641845656285,0.5675079993965615,0.8989297084786562,0.11812232896217245,0.23159091146869976,0.27095996398454447,0.2570906634930513,0.31658740057600326,0.5118933287411862,11,13,14,3,3,4,0.8608237237278001,0.5457111288059601,-0.01205966364319,-0.25144430876716894,-0.18725069524737314,-0.7435650965605984,0.13987745707510021,0.369128185196163,0.8575760388685507,1.1091018541431554,1.7010552027477788
